du-id,measTimeStampRf,nrCellIdentity,RRU.PrbUsedDl,targetTput,DRB.UEThpDl,x,y,RF.serving.RSRP,RF.serving.RSRQ,RF.serving.RSSINR,nbCellIdentity_0,nbCellIdentity_1,nbCellIdentity_2,nbCellIdentity_3,nbCellIdentity_4,rsrp_nb0,rsrq_nb0,rssinr_nb0,rsrp_nb1,rsrq_nb1,rssinr_nb1,rsrp_nb2,rsrq_nb2,rssinr_nb2,rsrp_nb3,rsrq_nb3,rssinr_nb3,rsrp_nb4,rsrq_nb4,rssinr_nb4,Viavi.UE.anomalies,ue-id
1001,2021-06-25T11:42:45.265,c1/B13,30.0,0.75,0.0332924999,100.6,-2.0,-75.83054851,-10.7919119908,46.3982389428,c1/B2,c1/N77,c4/B13,c5/B13,c2/B13,-81.7050582661,-10.7921973997,40.5237291868,-73.8258502723,-10.7918751922,48.4029371805,-94.9813980872,-10.7999902593,27.2473893656,-95.0042699794,-10.8000334,27.2245174734,-96.4369741675,-10.8032420696,25.7918132853,1,Car-2
1009,2021-06-25T11:42:45.265,c9/N77,52.0,0.1,0.1,-1593.0,-877.0,-116.1587028855,-40.7928857631,16.0700845673,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-118.1634011233,-40.7935152483,14.0653863295,-122.0726148813,-40.7959999879,10.1561725715,-122.617992568,-40.7965599873,9.6107948848,-123.0422873929,-40.7970469286,9.1865000599,-124.0379108793,-40.7983946064,8.1908765735,0,Waiting passenger 6
1009,2021-06-25T11:42:45.265,c9/N77,59.0,0.1,0.1,-1485.0,-855.0,-118.0823889492,-40.7934837854,14.1463985036,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-120.0870871869,-40.7944638999,12.1417002659,-120.8594269719,-40.7949797655,11.3693604809,-122.5551099771,-40.7964917787,9.6736774757,-122.7378393511,-40.7966927486,9.4909481017,-125.961596943,-40.8020584253,6.2671905098,0,Waiting passenger 5
1010,2021-06-25T11:42:45.265,c10/N77,48.0,0.1,0.1,-1269.0,-1344.0,-114.8015886427,-40.7925977416,17.4271988101,c10/B13,c9/N77,c10/B2,c2/N77,c3/N77,-116.8062868805,-40.7930583283,15.4225005724,-120.7779321318,-40.7949209066,11.450855321,-122.6807966365,-40.7966291026,9.5479908163,-122.8330111327,-40.7968008142,9.3957763201,-124.9749387341,-40.7999781167,7.2538487187,0,Waiting passenger 8
1003,2021-06-25T11:42:45.265,c3/B13,45.0,0.1,0.0762489171,-512.0,-913.0,-118.2297170673,-40.7935414439,13.9990703855,c3/N77,c2/B13,c3/B2,c10/B13,c1/B13,-116.2250188296,-40.7929022759,16.0037686232,-119.3639853736,-40.7940573339,12.8648020792,-124.1042268234,-40.7984958079,8.1245606294,-125.3744722924,-40.8007641525,6.8543151604,-126.1315516671,-40.8024668337,6.0972357857,0,Waiting passenger 1
1009,2021-06-25T11:42:45.275,c9/B13,45.0,0.1,0.0797058314,-1622.0,-1334.0,-117.5636378775,-40.793295645,14.6651495753,c9/N77,c10/B13,c9/B2,c2/B13,c8/B13,-115.5589396398,-40.7927473338,16.669847813,-121.4404220543,-40.7954329453,10.7883653985,-123.4381476335,-40.7975461426,8.7906398193,-126.6365595574,-40.8037788481,5.5922278954,-128.2416066243,-40.8091186172,3.9871808285,0,Waiting passenger 10
1009,2021-06-25T11:42:45.275,c9/N77,52.0,0.1,0.1,-1593.0,-877.0,-116.1587028855,-40.7928857631,16.0700845673,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-118.1634011233,-40.7935152483,14.0653863295,-122.0726148813,-40.7959999879,10.1561725715,-122.617992568,-40.7965599873,9.6107948848,-123.0422873929,-40.7970469286,9.1865000599,-124.0379108793,-40.7983946064,8.1908765735,0,Waiting passenger 6
1001,2021-06-25T11:42:45.275,c1/B13,30.0,0.75,0.0333047761,100.4,-2.0,-75.8134393215,-10.7919115995,46.4153481313,c1/B2,c1/N77,c4/B13,c5/B13,c2/B13,-81.6879490776,-10.7921958862,40.5408383752,-73.8087410838,-10.7918749456,48.420046369,-94.9829090786,-10.7999931023,27.2458783742,-95.0057730355,-10.800036243,27.2230144173,-96.4355960592,-10.803238448,25.7931913936,1,Car-2
1013,2021-06-25T11:42:45.275,c13/B13,45.0,0.3,0.1667015611,2251.2,-1001.0,-91.2556088859,-10.7952821687,30.9731785669,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-97.1301186419,-10.80521685,25.0986688109,-89.2509106481,-10.7939996543,32.9778768047,-99.1842851655,-10.8133035822,23.0445022873,-99.6325746283,-10.8156340865,22.5962128245,-102.2034804823,-10.8347763557,20.0253069705,0,Train passenger 3
1013,2021-06-25T11:42:45.285,c13/N77,73.0,0.3,0.3,2155.1,-1009.0,-87.7310545263,-10.7933539265,34.4977329265,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-89.7357527641,-10.7942579092,32.4930346887,-95.6102625201,-10.8012630566,26.6185249327,-96.6449746716,-10.8038020252,25.5838127812,-97.1134932675,-10.8051657129,25.1152941853,-99.9586609269,-10.8174860944,22.2701265259,0,Train passenger 2
1009,2021-06-25T11:42:45.285,c9/B13,45.0,0.1,0.0797058314,-1622.0,-1334.0,-117.5636378775,-40.793295645,14.6651495753,c9/N77,c10/B13,c9/B2,c2/B13,c8/B13,-115.5589396398,-40.7927473338,16.669847813,-121.4404220543,-40.7954329453,10.7883653985,-123.4381476335,-40.7975461426,8.7906398193,-126.6365595574,-40.8037788481,5.5922278954,-128.2416066243,-40.8091186172,3.9871808285,0,Waiting passenger 10
1002,2021-06-25T11:42:45.285,c2/N77,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034374,-40.7933563233,14.4909840154,c2/B13,c10/N77,c3/N77,c9/N77,c2/B2,-119.7425016751,-40.7942617113,12.4862857777,-119.9560424328,-40.7943851132,12.27274502,-122.5711586077,-40.7965090929,9.6576288451,-123.1446579317,-40.7971717025,9.0841295211,-125.6170114312,-40.8012777382,6.6117760216,0,Waiting passenger 3
1002,2021-06-25T11:42:45.295,c2/B13,91.0,0.75,0.0333513627,-993.0,-885.0,-117.0349826981,-40.7931256825,15.1938047547,c2/N77,c2/B2,c10/B13,c3/B13,c9/B13,-115.0302844603,-40.792640198,17.1985029925,-122.9094924541,-40.7968893877,9.3192949987,-123.6608840746,-40.7978476676,8.5679033782,-124.6528609223,-40.7993949615,7.5759265305,-125.5067577805,-40.8010407211,6.7220296723,1,Car-1
1013,2021-06-25T11:42:45.295,c13/N77,73.0,0.3,0.3,2155.0,-1009.0,-87.7293567974,-10.7933533241,34.4994306554,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-89.7340550351,-10.7942569537,32.4947324177,-95.6085647912,-10.8012593669,26.6202226616,-96.6443873563,-10.8038004062,25.5844000965,-97.1129660177,-10.8051640944,25.1158214351,-99.9583870931,-10.8174844805,22.2704003597,0,Train passenger 2
1003,2021-06-25T11:42:45.295,c3/N77,56.0,0.1,0.1,-594.0,-981.0,-117.2209815512,-40.7931831377,15.0078059016,c2/N77,c3/B13,c10/N77,c1/N77,c3/B2,-117.4979036229,-40.7932733685,14.7308838299,-119.2256797889,-40.7939869875,13.0031076639,-122.3730509717,-40.7962997726,9.8557364811,-124.9194795942,-40.7998746009,7.3093078586,-125.1001895449,-40.8002168125,7.1285979079,0,Waiting passenger 9
1001,2021-06-25T11:42:45.295,c1/B13,30.0,0.75,0.0333294005,100.0,-2.0,-75.7791205594,-10.7919108192,46.4496668934,c1/B2,c1/N77,c4/B13,c5/B13,c2/B13,-81.6536303155,-10.7921928684,40.5751571373,-73.7744223217,-10.7918744538,48.4543651311,-94.9859307235,-10.7999987907,27.2428567293,-95.0087788199,-10.8000419313,27.220008633,-96.4328394174,-10.8032312073,25.7959480354,1,Car-2
1009,2021-06-25T11:42:45.305,c9/B13,45.0,0.1,0.0797058314,-1622.0,-1334.0,-117.5636378775,-40.793295645,14.6651495753,c9/N77,c10/B13,c9/B2,c2/B13,c8/B13,-115.5589396398,-40.7927473338,16.669847813,-121.4404220543,-40.7954329453,10.7883653985,-123.4381476335,-40.7975461426,8.7906398193,-126.6365595574,-40.8037788481,5.5922278954,-128.2416066243,-40.8091186172,3.9871808285,0,Waiting passenger 10
1009,2021-06-25T11:42:45.315,c9/B13,45.0,0.1,0.0797058314,-1622.0,-1334.0,-117.5636378775,-40.793295645,14.6651495753,c9/N77,c10/B13,c9/B2,c2/B13,c8/B13,-115.5589396398,-40.7927473338,16.669847813,-121.4404220543,-40.7954329453,10.7883653985,-123.4381476335,-40.7975461426,8.7906398193,-126.6365595574,-40.8037788481,5.5922278954,-128.2416066243,-40.8091186172,3.9871808285,0,Waiting passenger 10
1009,2021-06-25T11:42:45.315,c9/B13,45.0,0.1,0.065244493,-1421.0,-964.0,-120.3798277805,-40.7946487236,11.8489596723,c9/N77,c2/B13,c10/B13,c8/B13,c9/B2,-118.3751295428,-40.7936003024,13.85365791,-122.8457359437,-40.796815443,9.3830515091,-123.4232974011,-40.7975265833,8.8054900517,-125.6833827318,-40.8014233416,6.545404721,-126.2543375366,-40.8027719728,5.9744499162,0,Waiting passenger 4
1006,2021-06-25T11:42:45.315,c6/B13,62.0,0.25,0.05,-235.8359999272,758.7798750484,-88.2474723799,-10.7935485255,33.9813150729,c6/B2,c6/N77,c7/B13,c1/B13,c5/B13,-94.121982136,-10.7985231663,28.1068053168,-86.2427741422,-10.79290674,35.9860133106,-91.7225052215,-10.7956758003,30.5062822313,-93.7376835847,-10.7979552657,28.4911038681,-96.4599943643,-10.8033027339,25.7687930885,1,Pedestrian-2
1002,2021-06-25T11:42:45.325,c2/N77,50.0,0.1,0.1,-570.0,-841.0,-115.5031221937,-40.7927353966,16.7256652591,c2/B13,c3/N77,c2/B2,c10/N77,c1/N77,-117.5078204315,-40.7932767077,14.7209670213,-117.8386946369,-40.7933926021,14.3900928159,-123.3823301875,-40.79747297,8.8464572653,-123.5875694902,-40.7977467095,8.6412179626,-123.867047551,-40.7981408596,8.3617399018,0,Waiting passenger 7
1003,2021-06-25T11:42:45.325,c3/N77,56.0,0.1,0.1,-594.0,-981.0,-117.2209815512,-40.7931831377,15.0078059016,c2/N77,c3/B13,c10/N77,c1/N77,c3/B2,-117.4979036229,-40.7932733685,14.7308838299,-119.2256797889,-40.7939869875,13.0031076639,-122.3730509717,-40.7962997726,9.8557364811,-124.9194795942,-40.7998746009,7.3093078586,-125.1001895449,-40.8002168125,7.1285979079,0,Waiting passenger 9
1009,2021-06-25T11:42:45.325,c9/B13,45.0,0.1,0.0797058314,-1622.0,-1334.0,-117.5636378775,-40.793295645,14.6651495753,c9/N77,c10/B13,c9/B2,c2/B13,c8/B13,-115.5589396398,-40.7927473338,16.669847813,-121.4404220543,-40.7954329453,10.7883653985,-123.4381476335,-40.7975461426,8.7906398193,-126.6365595574,-40.8037788481,5.5922278954,-128.2416066243,-40.8091186172,3.9871808285,0,Waiting passenger 10
1001,2021-06-25T11:42:45.325,c1/B13,30.0,0.25,0.0265261352,30.2768170411,-297.7698554062,-85.2613161793,-10.7926854189,36.9674712735,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-91.1358259354,-10.7951878149,31.0929615174,-83.2566179416,-10.7923626849,38.9721695112,-94.1027998127,-10.7984936139,28.1259876401,-94.2408174274,-10.7987091778,27.9879700254,-94.8179040728,-10.7996883954,27.41088338,1,Pedestrian-1
1002,2021-06-25T11:42:45.335,c2/B13,91.0,0.75,0.0333154858,-993.0,-885.8,-117.0519657349,-40.7931308272,15.1768217179,c2/N77,c2/B2,c10/B13,c3/B13,c9/B13,-115.0472674972,-40.7926434408,17.1815199556,-122.926475491,-40.7969092682,9.3023119618,-123.6521546544,-40.7978355573,8.5766327984,-124.6508674584,-40.7993914849,7.5779199944,-125.5051202066,-40.8010372457,6.7236672462,1,Car-1
1005,2021-06-25T11:42:45.335,c5/B13,91.0,0.75,0.0722405591,1008.0,127.2,-89.0401274743,-10.7938960594,33.1886599785,c5/B2,c5/N77,c4/B13,c1/B13,c13/B13,-94.9146372303,-10.7998656249,27.3141502225,-87.0354292365,-10.7931258176,35.1933582163,-92.693142134,-10.7966428065,29.5356453188,-95.8724308908,-10.8018504482,26.356356562,-98.6537033126,-10.8108374445,23.5750841402,1,Car-3
1003,2021-06-25T11:42:45.335,c3/B13,45.0,0.1,0.0813449499,-415.0,-1365.0,-117.2490195466,-40.793192014,14.9797679062,c3/N77,c3/B2,c10/B13,c2/B13,c11/B13,-115.2443213089,-40.7926820098,16.984466144,-123.1235293026,-40.7971457088,9.1052581502,-123.301019804,-40.7973680447,8.9277676488,-124.9250413616,-40.7998849226,7.3037460912,-125.2841624356,-40.8005801135,6.9446250172,0,Waiting passenger 2
1001,2021-06-25T11:42:45.345,c1/B13,30.0,0.75,0.0333913861,99.0,-2.0,-75.6927319827,-10.791908882,46.5360554701,c1/B2,c1/N77,c4/B13,c5/B13,c2/B13,-81.5672417388,-10.7921853765,40.661545714,-73.688033745,-10.7918732328,48.5407537078,-94.9934828615,-10.8000130252,27.2353045913,-95.0162913649,-10.8000561657,27.2124960879,-96.4259453329,-10.8032131191,25.8028421199,1,Car-2
1009,2021-06-25T11:42:45.345,c9/N77,52.0,0.1,0.1,-1593.0,-877.0,-116.1587028855,-40.7928857631,16.0700845673,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-118.1634011233,-40.7935152483,14.0653863295,-122.0726148813,-40.7959999879,10.1561725715,-122.617992568,-40.7965599873,9.6107948848,-123.0422873929,-40.7970469286,9.1865000599,-124.0379108793,-40.7983946064,8.1908765735,0,Waiting passenger 6
1004,2021-06-25T11:42:45.345,c4/B2,83.0,0.25,0.05,1415.1515147029,-613.7715614728,-96.9694785644,-10.8047308193,25.2593088884,c13/B2,c4/B13,c4/N77,c12/B2,c5/B2,-96.4839943002,-10.8033663224,25.7447931526,-91.0949688084,-10.7951562216,31.1338186444,-89.0902705707,-10.7939202499,33.1385168821,-103.2017980212,-10.8458110778,19.0269894316,-103.9289776127,-10.8555816601,18.2998098401,1,Pedestrian-3
1005,2021-06-25T11:42:45.345,c5/B13,91.0,0.75,0.0722330086,1008.0,127.0,-89.0435981897,-10.7938977248,33.1851892631,c5/B2,c5/N77,c4/B13,c1/B13,c13/B13,-94.9181079458,-10.7998720573,27.310679507,-87.038899952,-10.7931268674,35.1898875008,-92.6907547833,-10.7966401534,29.5380326695,-95.8722170079,-10.8018499544,26.3565704449,-98.6526068316,-10.8108326523,23.5761806212,1,Car-3
1009,2021-06-25T11:42:45.355,c9/N77,52.0,0.1,0.1,-1593.0,-877.0,-116.1587028855,-40.7928857631,16.0700845673,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-118.1634011233,-40.7935152483,14.0653863295,-122.0726148813,-40.7959999879,10.1561725715,-122.617992568,-40.7965599873,9.6107948848,-123.0422873929,-40.7970469286,9.1865000599,-124.0379108793,-40.7983946064,8.1908765735,0,Waiting passenger 6
1006,2021-06-25T11:42:45.355,c6/B13,62.0,0.25,0.05,-235.8526470871,758.768790281,-88.2478525901,-10.7935486775,33.9809348627,c6/B2,c6/N77,c7/B13,c1/B13,c5/B13,-94.1223623461,-10.7985237534,28.1064251067,-86.2431543524,-10.7929068358,35.9856331004,-91.7222386871,-10.7956755633,30.5065487657,-93.7376218967,-10.7979551786,28.4911655561,-96.4601084044,-10.8033030352,25.7686790484,1,Pedestrian-2
1002,2021-06-25T11:42:45.355,c2/N77,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034374,-40.7933563233,14.4909840154,c2/B13,c10/N77,c3/N77,c9/N77,c2/B2,-119.7425016751,-40.7942617113,12.4862857777,-119.9560424328,-40.7943851132,12.27274502,-122.5711586077,-40.7965090929,9.6576288451,-123.1446579317,-40.7971717025,9.0841295211,-125.6170114312,-40.8012777382,6.6117760216,0,Waiting passenger 3
1009,2021-06-25T11:42:45.365,c9/B13,45.0,0.1,0.0797058314,-1622.0,-1334.0,-117.5636378775,-40.793295645,14.6651495753,c9/N77,c10/B13,c9/B2,c2/B13,c8/B13,-115.5589396398,-40.7927473338,16.669847813,-121.4404220543,-40.7954329453,10.7883653985,-123.4381476335,-40.7975461426,8.7906398193,-126.6365595574,-40.8037788481,5.5922278954,-128.2416066243,-40.8091186172,3.9871808285,0,Waiting passenger 10
1005,2021-06-25T11:42:45.365,c5/B13,91.0,0.75,0.0722179152,1008.0,126.6,-89.0505361677,-10.793901058,33.1782512851,c5/B2,c5/N77,c4/B13,c1/B13,c13/B13,-94.9250459237,-10.7998849311,27.3037415291,-87.0458379299,-10.7931289686,35.1829495229,-92.6859782442,-10.7966348496,29.5428092086,-95.8717902202,-10.8018489692,26.3569972326,-98.6504135712,-10.8108230702,23.5783738816,1,Car-3
1013,2021-06-25T11:42:45.365,c13/B13,45.0,0.3,0.1667708351,2250.3,-1001.0,-91.2427260425,-10.7952718956,30.9860614103,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-97.1172357985,-10.8051772073,25.1115516543,-89.2380278047,-10.7939931775,32.9907596481,-99.1792709433,-10.8132788447,23.0495165095,-99.6280524255,-10.8156093624,22.6007350273,-102.2009792247,-10.8347517402,20.0278082281,0,Train passenger 3
1009,2021-06-25T11:42:45.365,c9/N77,59.0,0.1,0.1,-1485.0,-855.0,-118.0823889492,-40.7934837854,14.1463985036,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-120.0870871869,-40.7944638999,12.1417002659,-120.8594269719,-40.7949797655,11.3693604809,-122.5551099771,-40.7964917787,9.6736774757,-122.7378393511,-40.7966927486,9.4909481017,-125.961596943,-40.8020584253,6.2671905098,0,Waiting passenger 5
1003,2021-06-25T11:42:45.365,c3/B13,45.0,0.1,0.0762489171,-512.0,-913.0,-118.2297170673,-40.7935414439,13.9990703855,c3/N77,c2/B13,c3/B2,c10/B13,c1/B13,-116.2250188296,-40.7929022759,16.0037686232,-119.3639853736,-40.7940573339,12.8648020792,-124.1042268234,-40.7984958079,8.1245606294,-125.3744722924,-40.8007641525,6.8543151604,-126.1315516671,-40.8024668337,6.0972357857,0,Waiting passenger 1
1004,2021-06-25T11:42:45.365,c4/B2,83.0,0.25,0.05,1415.143191123,-613.7660190891,-96.9693476347,-10.8047304305,25.2594398181,c13/B2,c4/B13,c4/N77,c12/B2,c5/B2,-96.4841304365,-10.8033666841,25.7446570163,-91.0948378787,-10.7951561209,31.1339495741,-89.0901396409,-10.7939201864,33.1386478119,-103.2018038407,-10.8458111497,19.0269836121,-103.9289199251,-10.8555808192,18.2998675277,1,Pedestrian-3
1001,2021-06-25T11:42:45.375,c1/B13,30.0,0.75,0.027684983,5.0,-248.4,-83.6460082598,-10.7924142939,38.582779193,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-89.5205180158,-10.7941396996,32.708269437,-81.641310022,-10.7921917908,40.5874774308,-94.5507058094,-10.7992188368,27.6780816434,-94.6441649062,-10.7993798072,27.5846225466,-94.7360693551,-10.7995415083,27.4927180977,1,Car-4
1003,2021-06-25T11:42:45.375,c3/N77,56.0,0.1,0.1,-594.0,-981.0,-117.2209815512,-40.7931831377,15.0078059016,c2/N77,c3/B13,c10/N77,c1/N77,c3/B2,-117.4979036229,-40.7932733685,14.7308838299,-119.2256797889,-40.7939869875,13.0031076639,-122.3730509717,-40.7962997726,9.8557364811,-124.9194795942,-40.7998746009,7.3093078586,-125.1001895449,-40.8002168125,7.1285979079,0,Waiting passenger 9
1009,2021-06-25T11:42:45.375,c9/N77,59.0,0.1,0.1,-1485.0,-855.0,-118.0823889492,-40.7934837854,14.1463985036,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-120.0870871869,-40.7944638999,12.1417002659,-120.8594269719,-40.7949797655,11.3693604809,-122.5551099771,-40.7964917787,9.6736774757,-122.7378393511,-40.7966927486,9.4909481017,-125.961596943,-40.8020584253,6.2671905098,0,Waiting passenger 5
1009,2021-06-25T11:42:45.385,c9/B13,45.0,0.1,0.0797058314,-1622.0,-1334.0,-117.5636378775,-40.793295645,14.6651495753,c9/N77,c10/B13,c9/B2,c2/B13,c8/B13,-115.5589396398,-40.7927473338,16.669847813,-121.4404220543,-40.7954329453,10.7883653985,-123.4381476335,-40.7975461426,8.7906398193,-126.6365595574,-40.8037788481,5.5922278954,-128.2416066243,-40.8091186172,3.9871808285,0,Waiting passenger 10
1010,2021-06-25T11:42:45.385,c10/N77,48.0,0.1,0.1,-1269.0,-1344.0,-114.8015886427,-40.7925977416,17.4271988101,c10/B13,c9/N77,c10/B2,c2/N77,c3/N77,-116.8062868805,-40.7930583283,15.4225005724,-120.7779321318,-40.7949209066,11.450855321,-122.6807966365,-40.7966291026,9.5479908163,-122.8330111327,-40.7968008142,9.3957763201,-124.9749387341,-40.7999781167,7.2538487187,0,Waiting passenger 8
1010,2021-06-25T11:42:45.395,c10/N77,48.0,0.1,0.1,-1269.0,-1344.0,-114.8015886427,-40.7925977416,17.4271988101,c10/B13,c9/N77,c10/B2,c2/N77,c3/N77,-116.8062868805,-40.7930583283,15.4225005724,-120.7779321318,-40.7949209066,11.450855321,-122.6807966365,-40.7966291026,9.5479908163,-122.8330111327,-40.7968008142,9.3957763201,-124.9749387341,-40.7999781167,7.2538487187,0,Waiting passenger 8
1006,2021-06-25T11:42:45.395,c6/B13,62.0,0.25,0.05,-235.8692942469,758.7577055135,-88.2482327865,-10.7935488295,33.9805546663,c6/B2,c6/N77,c7/B13,c1/B13,c5/B13,-94.1227425425,-10.7985243405,28.1060449103,-86.2435345487,-10.7929069316,35.9852529041,-91.7219721451,-10.7956753263,30.5068153077,-93.7375602132,-10.7979550914,28.4912272396,-96.4602224444,-10.8033033365,25.7685650084,1,Pedestrian-2
1009,2021-06-25T11:42:45.405,c9/N77,59.0,0.1,0.1,-1485.0,-855.0,-118.0823889492,-40.7934837854,14.1463985036,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-120.0870871869,-40.7944638999,12.1417002659,-120.8594269719,-40.7949797655,11.3693604809,-122.5551099771,-40.7964917787,9.6736774757,-122.7378393511,-40.7966927486,9.4909481017,-125.961596943,-40.8020584253,6.2671905098,0,Waiting passenger 5
1013,2021-06-25T11:42:45.405,c13/B13,45.0,0.3,0.1668016555,2249.9,-1001.0,-91.2369944054,-10.7952673348,30.9917930474,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-97.1115041614,-10.8051596078,25.1172832914,-89.2322961676,-10.7939903021,32.9964912852,-99.1770415626,-10.8132678553,23.0517458902,-99.6260419668,-10.8155983788,22.602745486,-102.1998676017,-10.834740805,20.0289198511,0,Train passenger 3
1009,2021-06-25T11:42:45.425,c9/N77,52.0,0.1,0.1,-1593.0,-877.0,-116.1587028855,-40.7928857631,16.0700845673,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-118.1634011233,-40.7935152483,14.0653863295,-122.0726148813,-40.7959999879,10.1561725715,-122.617992568,-40.7965599873,9.6107948848,-123.0422873929,-40.7970469286,9.1865000599,-124.0379108793,-40.7983946064,8.1908765735,0,Waiting passenger 6
1010,2021-06-25T11:42:45.435,c10/N77,48.0,0.1,0.1,-1269.0,-1344.0,-114.8015886427,-40.7925977416,17.4271988101,c10/B13,c9/N77,c10/B2,c2/N77,c3/N77,-116.8062868805,-40.7930583283,15.4225005724,-120.7779321318,-40.7949209066,11.450855321,-122.6807966365,-40.7966291026,9.5479908163,-122.8330111327,-40.7968008142,9.3957763201,-124.9749387341,-40.7999781167,7.2538487187,0,Waiting passenger 8
1003,2021-06-25T11:42:45.435,c3/B13,45.0,0.1,0.0762489171,-512.0,-913.0,-118.2297170673,-40.7935414439,13.9990703855,c3/N77,c2/B13,c3/B2,c10/B13,c1/B13,-116.2250188296,-40.7929022759,16.0037686232,-119.3639853736,-40.7940573339,12.8648020792,-124.1042268234,-40.7984958079,8.1245606294,-125.3744722924,-40.8007641525,6.8543151604,-126.1315516671,-40.8024668337,6.0972357857,0,Waiting passenger 1
1013,2021-06-25T11:42:45.435,c13/B13,45.0,0.3,0.1668668938,2249.6,-1004.0,-91.22486212,-10.7952577007,31.0039253328,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-97.099371876,-10.8051224307,25.1294155768,-89.2201638822,-10.7939842281,33.0086235706,-99.180645696,-10.8132856242,23.0481417568,-99.6174904759,-10.8155517168,22.6112969769,-102.2081839092,-10.8348226812,20.0206035436,0,Train passenger 1
1004,2021-06-25T11:42:45.435,c4/B2,83.0,0.25,0.05,1415.1140585933,-613.746620746,-96.9688893694,-10.8047290695,25.2598980834,c13/B2,c4/B13,c4/N77,c12/B2,c5/B2,-96.4846069021,-10.8033679501,25.7441805507,-91.0943796134,-10.7951557682,31.1344078394,-89.0896813756,-10.7939199641,33.1391060772,-103.2018242139,-10.8458114015,19.0269632389,-103.9287180168,-10.8555778763,18.300069436,1,Pedestrian-3
1004,2021-06-25T11:42:45.445,c4/B2,83.0,0.25,0.05,1415.1098968033,-613.7438495541,-96.9688239015,-10.804728875,25.2599635513,c13/B2,c4/B13,c4/N77,c12/B2,c5/B2,-96.4846749671,-10.803368131,25.7441124857,-91.0943141455,-10.7951557178,31.1344733073,-89.0896159078,-10.7939199323,33.139171545,-103.2018271249,-10.8458114375,19.0269603279,-103.9286891725,-10.8555774559,18.3000982803,1,Pedestrian-3
1013,2021-06-25T11:42:45.445,c13/B13,45.0,0.3,0.1668746196,2249.5,-1004.0,-91.2234253653,-10.7952565615,31.0053620875,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-97.0979351213,-10.8051180349,25.1308523315,-89.2187271275,-10.79398351,33.0100603253,-99.1800888505,-10.8132828779,23.0486986023,-99.6169869202,-10.815548972,22.6118005327,-102.2079065984,-10.8348199485,20.0208808545,0,Train passenger 1
1001,2021-06-25T11:42:45.445,c1/B13,30.0,0.75,0.0277201323,5.0,-247.0,-83.5970153102,-10.7924075432,38.6317721426,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-89.4715250663,-10.7941136003,32.7572623866,-81.5923170725,-10.7921875358,40.6364703803,-94.5644385782,-10.7992422734,27.6643488746,-94.648965192,-10.7993881688,27.5798222608,-94.7407691799,-10.7995498695,27.4880182729,1,Car-4
1005,2021-06-25T11:42:45.445,c5/B13,91.0,0.75,0.0721576415,1008.0,125.0,-89.0782421192,-10.7939144216,33.1505453336,c5/B2,c5/N77,c4/B13,c1/B13,c13/B13,-94.9527518753,-10.799936546,27.2760355775,-87.0735438815,-10.7931373928,35.1552435713,-92.6668475419,-10.7966136653,29.561939911,-95.870096119,-10.8018450594,26.3586913338,-98.641636552,-10.8107847726,23.5871509008,1,Car-3
1013,2021-06-25T11:42:45.465,c13/N77,73.0,0.3,0.3,2153.3,-1009.0,-87.70044666,-10.7933431027,34.5283407928,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-89.7051448978,-10.7942407398,32.523642555,-95.5796546538,-10.8011967572,26.649132799,-96.6343976319,-10.8037729008,25.5943898209,-97.1039990724,-10.8051365977,25.1247883805,-99.9537324449,-10.8174570617,22.2750550079,0,Train passenger 2
1002,2021-06-25T11:42:45.475,c2/N77,50.0,0.1,0.1,-570.0,-841.0,-115.5031221937,-40.7927353966,16.7256652591,c2/B13,c3/N77,c2/B2,c10/N77,c1/N77,-117.5078204315,-40.7932767077,14.7209670213,-117.8386946369,-40.7933926021,14.3900928159,-123.3823301875,-40.79747297,8.8464572653,-123.5875694902,-40.7977467095,8.6412179626,-123.867047551,-40.7981408596,8.3617399018,0,Waiting passenger 7
